0.88642	89.57386	0.01088	89.46226	89.45374	80.431	
0.84597	85.54271	0.01087	101.27486	101.26602	91.16877	
1.09455	110.53624	0.0109	108.14533	108.13736	97.41395	
0.8876	89.58104	0.01088	114.18554	114.17802	102.90456	
0.96494	97.33939	0.01089	99.85823	99.85095	89.8807	
0.85517	86.37337	0.01087	100.06141	100.05329	90.06556	
1.07653	108.72913	0.0109	121.10189	121.09394	109.19186	
1.09582	110.48688	0.0109	88.00418	87.99719	79.10537	
0.95092	96.17217	0.01089	77.36284	77.35367	69.43308	
0.65313	66.15674	0.01084	98.79442	98.78452	88.9143	
0.8502	85.88031	0.01087	103.84145	103.83329	93.50168	
0.91565	92.44662	0.01088	116.67313	116.66538	105.16591	
0.90396	91.17113	0.01088	90.00441	89.99721	80.92358	
0.99811	100.92038	0.01089	111.22783	111.21912	100.21621	
0.67028	67.63035	0.01084	117.34098	117.33364	105.77291	
0.81783	82.48028	0.01087	91.38525	91.37809	82.17874	
0.88674	89.64383	0.01088	111.38841	111.3798	100.36216	
0.8736	88.14466	0.01088	88.69545	88.68796	79.7338	
0.9028	91.29764	0.01088	104.5527	104.54383	94.14839	
0.88883	89.73299	0.01088	98.20787	98.20003	88.38061	
0.73543	74.2919	0.01085	103.75202	103.74382	93.42039	
0.9248	93.37112	0.01088	87.69845	87.69049	78.82761	
0.86325	87.3095	0.01088	110.39214	110.38324	99.45659	
0.88158	88.95636	0.01088	104.35094	104.34348	93.96466	
0.83727	84.52979	0.01087	98.0389	98.03105	88.22702	
1.01261	102.29356	0.01089	108.85925	108.85108	98.06296	
1.06162	107.13745	0.0109	93.60372	93.59611	84.19539	
0.87365	88.29791	0.01088	121.76481	121.75645	109.79461	
0.97723	98.52605	0.01089	104.28456	104.27768	93.90421	
0.93228	94.12209	0.01088	98.46551	98.45766	88.61481	
0.84384	85.24065	0.01087	106.9764	106.96824	96.3514	
0.93496	94.37041	0.01088	100.56627	100.5586	90.52439	
0.91227	92.134	0.01088	115.97865	115.9707	104.53466	
0.81612	82.31553	0.01087	100.05617	100.04899	90.06061	
0.93059	93.98856	0.01088	111.06863	111.0606	100.07131	
0.87032	87.81548	0.01088	97.56349	97.55603	87.7948	
1.07211	108.30952	0.0109	113.79332	113.78516	102.54818	
0.87695	88.46519	0.01088	95.1831	95.17577	85.63099	
0.91443	92.40325	0.01088	101.20692	101.19849	91.1069	
0.94511	95.44476	0.01089	99.56343	99.5554	89.61287	
0.91834	92.75648	0.01088	103.43272	103.42461	93.13012	
1.02406	103.396	0.01089	110.80633	110.79851	99.83283	
0.88234	89.03072	0.01088	97.08283	97.07535	87.35788	
1.09065	110.18851	0.0109	97.39703	97.38871	87.64366	
0.90324	91.25105	0.01088	101.71456	101.70629	91.56832	
1.01465	102.4622	0.01089	98.97153	98.96352	89.07482	
0.95148	96.109	0.01089	103.58707	103.57892	93.27043	
1.02602	103.59212	0.01089	112.36816	112.36036	101.25257	
0.91332	92.14505	0.01088	96.16716	96.15977	86.52552	
1.01165	102.21663	0.01089	106.52085	106.51254	95.93734	
0.93808	94.68837	0.01089	104.82668	104.81901	94.39716	
0.90397	91.25886	0.01088	119.9408	119.93313	108.13632	
0.78701	79.35735	0.01086	104.52487	104.51791	94.12267	
0.87313	88.1488	0.01088	95.81316	95.80531	86.20381	
0.8062	81.46118	0.01087	99.27134	99.26294	89.34743	
1.03423	104.46494	0.0109	126.86811	126.86015	114.4336	
0.93972	94.71301	0.01089	87.10312	87.0964	78.28629	
0.85925	86.9112	0.01087	90.54097	90.53184	81.41167	
0.78722	79.59163	0.01086	105.23213	105.2234	94.76597	
0.90681	91.54227	0.01088	98.48481	98.47702	88.63235	
0.84627	85.48583	0.01087	102.42803	102.41984	92.21686	
0.97834	98.78938	0.01089	110.10385	110.09597	99.19427	
0.95429	96.29611	0.01089	107.55091	107.54345	96.87349	
1.00807	101.74417	0.01089	100.76425	100.75661	90.70435	
0.85015	85.85821	0.01087	97.52721	97.51913	87.76193	
0.94695	95.66595	0.01089	104.1264	104.11815	93.76071	
0.86928	87.76329	0.01088	109.26795	109.26016	98.43439	
0.8725	88.04896	0.01088	104.51249	104.50497	94.11153	
0.88243	89.08747	0.01088	140.30098	140.29343	126.64463	
1.00624	101.34166	0.01089	103.25306	103.24696	92.96645	
0.84178	84.99333	0.01087	111.69079	111.68296	100.63682	
0.94612	95.45946	0.01089	96.51371	96.50628	86.84054	
0.80302	81.13406	0.01087	95.70157	95.69319	86.10248	
0.83344	84.21524	0.01087	108.56658	108.55825	97.79696	
0.9718	98.07557	0.01089	101.09826	101.09068	91.00796	
0.77806	78.57523	0.01086	103.6355	103.62748	93.31443	
0.84822	85.64017	0.01087	88.98205	88.9741	79.9944	
0.86149	87.11729	0.01088	104.5517	104.54285	94.14747	
0.89349	90.20356	0.01088	109.43438	109.42662	98.58567	
0.89984	90.80621	0.01088	104.69619	104.68868	94.27851	
1.00585	101.5457	0.01089	108.99087	108.98311	98.18251	
0.94444	95.31083	0.01089	111.75787	111.75038	100.69773	
0.91154	91.96936	0.01088	101.8429	101.8355	91.68481	
0.89456	90.33395	0.01088	115.35795	115.35007	103.9704	
0.90756	91.54306	0.01088	94.43914	94.43189	84.95472	
0.92433	93.41127	0.01088	101.61238	101.6039	91.47549	
0.87339	88.19843	0.01088	100.80832	100.80031	90.74448	
0.80342	81.13861	0.01087	83.35953	83.35136	74.88368	
0.7327	74.14905	0.01085	92.88493	92.8755	83.54239	
0.85852	86.77617	0.01087	103.85829	103.84972	93.51708	
0.90155	91.02293	0.01088	106.60849	106.60067	96.01689	
0.90565	91.41425	0.01088	80.52454	80.51672	72.3067	
1.01757	103.02034	0.01089	97.37378	97.36415	87.62283	
1.08871	109.98949	0.0109	80.55351	80.54509	72.33314	
0.91279	92.41181	0.01088	103.27364	103.26408	92.98589	
0.79851	80.62381	0.01087	88.53207	88.52409	79.58537	
0.9995	101.07931	0.01089	108.69368	108.68484	97.91264	
1.10576	111.59288	0.0109	103.78526	103.77771	93.45047	
0.86162	86.9923	0.01087	96.30447	96.29657	86.65042	
0.90922	91.86625	0.01088	89.38749	89.37905	80.36302	
0.83944	84.88283	0.01087	75.72132	75.71225	67.941	
1.00557	101.88505	0.01089	78.36017	78.34985	70.33984	
0.91968	93.14147	0.01088	131.19881	131.18938	118.37095	
0.9882	99.57275	0.01089	101.45287	101.4464	91.33011	
0.84177	85.00636	0.01087	101.02551	101.0175	90.94191	
0.85722	86.57099	0.01087	95.59171	95.58364	86.00256	
0.90419	91.36521	0.01088	114.09585	114.08756	102.82322	
1.0246	103.35779	0.01089	92.74567	92.73835	83.41538	
0.95124	96.14981	0.01089	106.61224	106.60369	96.02047	
0.86791	87.60526	0.01088	105.29479	105.28712	94.82268	
0.87851	88.68497	0.01088	89.87219	89.86435	80.8035	
0.90946	91.95774	0.01088	73.92998	73.92093	66.31277	
0.88553	89.75054	0.01088	98.76062	98.75038	88.88368	
0.89001	89.90251	0.01088	89.90469	89.89643	80.83312	
1.02534	103.67398	0.01089	73.69247	73.68343	66.09689	
0.92512	93.76726	0.01088	102.7405	102.73028	92.50145	
0.84367	85.18811	0.01087	113.86737	113.85953	102.61541	
0.88184	88.95838	0.01088	100.55056	100.54327	90.51003	
0.8288	83.70454	0.01087	102.48944	102.48138	92.27265	
0.92508	93.41084	0.01088	88.4764	88.46837	79.53477	
0.90595	91.61883	0.01088	98.68945	98.68051	88.81862	
0.91875	92.80583	0.01088	82.12731	82.11898	73.76365	
0.93815	94.95725	0.01089	89.22928	89.2197	80.21945	
1.02707	103.85792	0.0109	103.62407	103.61523	93.30423	
0.84164	84.97635	0.01087	95.4969	95.48899	85.91635	
0.82817	83.68436	0.01087	95.55366	95.54521	85.96805	
0.83021	83.89016	0.01087	94.9215	94.91305	85.39341	
0.94601	95.59784	0.01089	89.73613	89.7276	80.67995	
0.91588	92.60827	0.01088	102.39238	102.38357	92.1846	
0.93701	94.61573	0.01088	82.45405	82.44597	74.0606	
0.85831	86.87158	0.01087	92.55891	92.5494	83.24606	
0.91625	92.6152	0.01088	78.89776	78.88897	70.82819	
0.74466	75.40957	0.01086	112.47019	112.46059	101.34583	
0.9504	95.8853	0.01089	106.54208	106.53474	95.95642	
0.87015	87.83187	0.01088	102.99538	102.98769	92.73248	
0.94383	95.299	0.01089	79.86016	79.85211	71.70285	
1.00081	101.33452	0.01089	92.3347	92.32495	83.04231	
0.78642	79.49389	0.01086	99.58584	99.5772	89.63337	
0.81293	82.10907	0.01087	117.72633	117.71832	106.12337	
0.97226	98.05228	0.01089	116.94497	116.93796	105.41285	
0.91822	92.60676	0.01088	96.05049	96.04333	86.41942	
0.83493	84.36224	0.01087	90.84294	90.8345	81.68602	
0.7674	77.58454	0.01086	105.76897	105.76027	95.25396	
0.99693	100.63571	0.01089	97.99558	97.98781	88.18762	
0.85605	86.47878	0.01087	119.51112	119.50303	107.74583	
0.84527	85.23467	0.01087	88.62222	88.61515	79.66717	
0.9138	92.41111	0.01088	95.96977	95.96081	86.34641	
0.92719	93.68493	0.01088	104.99122	104.98288	94.54688	
0.98554	99.49311	0.01089	92.75127	92.74342	83.42056	
0.89459	90.42354	0.01088	82.26971	82.26095	73.89316	
0.96859	98.03641	0.01089	104.38911	104.37971	93.99983	
0.88393	89.23979	0.01088	96.53662	96.52877	86.86145	
0.82735	83.59245	0.01087	101.60678	101.59845	91.47036	
0.91953	92.85762	0.01088	90.93315	90.92508	81.76794	
0.78502	79.36561	0.01086	93.1688	93.16	83.80028	
0.88413	89.36155	0.01088	92.51796	92.50932	83.20864	
0.8674	87.67723	0.01088	81.83883	81.83006	73.50151	
0.91665	92.78491	0.01088	83.47214	83.46248	74.98632	
0.95411	96.55445	0.01089	107.81197	107.8027	97.11125	
0.93255	94.11964	0.01088	86.8809	86.87319	78.08444	
0.7325	74.09316	0.01085	93.70776	93.69864	84.29027	
0.78977	79.81999	0.01086	112.76355	112.75512	101.61215	
0.90004	90.80185	0.01088	115.14873	115.14147	103.78007	
0.97514	98.36098	0.01089	103.4105	103.40329	93.10974	
1.06445	107.47405	0.0109	113.0115	113.0037	101.83739	
0.98241	99.11004	0.01089	112.76329	112.75602	101.61164	
0.99796	100.68124	0.01089	106.35089	106.34357	95.78262	
0.85297	86.09863	0.01087	95.00343	94.99568	85.46775	
0.84194	85.08045	0.01087	91.16377	91.15526	81.97766	
0.80044	80.92227	0.01087	117.60656	117.59798	106.01465	
0.80532	81.21702	0.01087	101.47556	101.46847	91.35084	
0.91551	92.4532	0.01088	91.44519	91.43711	82.23338	
0.77529	78.37693	0.01086	85.21496	85.20613	76.57033	
0.87575	88.60245	0.01088	91.67123	91.66196	82.43911	
0.899	90.88083	0.01088	97.80807	97.79936	88.01738	
0.88202	89.10342	0.01088	94.84429	94.836	85.3232	
0.95566	96.57326	0.01089	108.77528	108.76689	97.98669	
0.92375	93.22457	0.01088	104.79811	104.79057	94.37117	
0.94197	95.09543	0.01089	66.52124	66.51322	59.57867	
0.851	86.37886	0.01087	107.01699	107.00607	96.38917	
0.83965	84.74955	0.01087	97.18758	97.17988	87.45313	
0.87884	88.78817	0.01088	112.67086	112.66266	101.52783	
0.83602	84.34433	0.01087	105.81234	105.80501	95.29307	
0.85151	85.95595	0.01087	105.71045	105.70274	95.20054	
0.80234	80.99286	0.01087	98.95459	98.94683	89.05937	
0.95288	96.25141	0.01089	92.82358	92.81535	83.48636	
0.94539	95.5571	0.01089	92.40244	92.39377	83.10363	
0.78855	79.7087	0.01086	94.24756	94.23887	84.78085	
0.91644	92.61673	0.01088	107.44146	107.43302	96.77422	
1.01364	102.30732	0.01089	93.42458	93.41689	84.03257	
0.94887	95.903	0.01089	110.62418	110.61571	99.66741	
1.03915	104.85387	0.0109	101.39259	101.38513	91.27548	
1.01596	102.59761	0.01089	106.90465	106.89668	96.28614	
0.91648	92.50554	0.01088	103.12086	103.11319	92.84654	
0.76293	77.03328	0.01086	93.08369	93.07573	83.72275	
0.77206	78.03551	0.01086	112.04147	112.03299	100.95577	
0.92993	93.82328	0.01088	95.36797	95.36055	85.79906	
0.90195	91.14084	0.01088	98.59845	98.59001	88.73578	
1.06116	107.19174	0.0109	81.29727	81.28893	73.00917	
0.79915	80.89767	0.01087	90.73885	90.72922	81.59166	
0.94118	95.15495	0.01089	86.95537	86.9465	78.15235	
0.80188	81.11065	0.01087	96.56938	96.5603	86.89149	
0.93009	93.97185	0.01088	94.05464	94.04625	84.60542	
1.03099	104.19496	0.0109	105.12427	105.11579	94.66785	
1.03432	104.41625	0.0109	120.66398	120.65633	108.79371	
0.85835	86.5466	0.01087	102.8748	102.86786	92.62273	
0.92107	93.00244	0.01088	104.72664	104.71875	94.30627	
0.88154	88.996	0.01088	104.24021	104.23242	93.86407	
0.7986	80.62639	0.01087	101.11232	101.10448	91.02078	
0.79177	79.96011	0.01086	85.63204	85.6239	76.94932	
0.85431	86.42819	0.01087	116.47541	116.46641	104.98652	
0.91145	91.92797	0.01088	84.42281	84.41557	75.85002	
0.95286	96.41501	0.01089	98.18576	98.17648	88.36084	
0.95647	96.62115	0.01089	98.41388	98.40564	88.56796	
0.80129	80.94287	0.01087	114.11795	114.10984	102.84326	
0.91754	92.55756	0.01088	103.2307	103.22344	92.94631	
0.82996	83.79954	0.01087	96.30642	96.29849	86.6522	
1.02356	103.41897	0.01089	108.48883	108.48054	97.72627	
1.02325	103.26863	0.01089	93.73409	93.72646	84.3139	
0.99242	100.30071	0.01089	101.18421	101.17568	91.08629	
1.03913	104.94033	0.0109	110.2245	110.21654	99.30396	
0.8747	88.26328	0.01088	90.98689	90.97934	81.8167	
0.87511	88.47238	0.01088	98.1892	98.18044	88.36384	
0.90518	91.43982	0.01088	101.58737	101.57915	91.45269	
1.09609	110.68802	0.0109	84.9073	84.89919	76.29054	
0.86648	87.668	0.01088	88.15091	88.14158	79.23918	
0.92407	93.45547	0.01088	114.99421	114.98539	103.64	
0.99013	99.87397	0.01089	75.56473	75.55736	67.79841	
1.06371	107.77847	0.0109	115.17394	115.16406	103.80374	
0.90079	90.86147	0.01088	102.80923	102.80202	92.56318	
0.96015	96.94922	0.01089	99.5842	99.57626	89.63173	
0.90674	91.5849	0.01088	84.17002	84.16177	75.6204	
0.88668	89.72104	0.01088	93.24467	93.23532	83.86938	
0.89366	90.3242	0.01088	91.68541	91.67677	82.45185	
0.87819	88.77685	0.01088	89.4597	89.45093	80.42873	
0.98465	99.56572	0.01089	104.65744	104.64863	94.24358	
0.8604	86.86261	0.01087	108.88681	108.87905	98.08792	
0.78334	79.05302	0.01086	92.96455	92.95694	83.61439	
1.01198	102.2861	0.01089	94.06821	94.05957	84.61781	
1.04084	105.19095	0.0109	112.91034	112.90193	101.74558	
0.92731	93.55242	0.01088	109.83266	109.82537	98.94762	
0.83315	84.07329	0.01087	97.16533	97.1578	87.43288	
1.0126	102.30264	0.01089	102.23776	102.22948	92.04392	
0.90065	90.94599	0.01088	106.03932	106.0314	95.49953	
0.81732	82.50256	0.01087	110.62214	110.61447	99.66536	
0.85553	86.32657	0.01087	94.10119	94.09369	84.64758	
0.87807	88.73974	0.01088	65.46148	65.4527	58.61556	
0.79792	81.01077	0.01087	102.2823	102.27118	92.08527	
0.83674	84.49207	0.01087	91.87017	91.86215	82.61968	
0.90896	91.88587	0.01088	107.59098	107.58238	96.91019	
0.90121	90.95865	0.01088	104.14357	104.13596	93.77619	
0.84054	84.86117	0.01087	107.26128	107.25348	96.61028	
0.91198	92.04866	0.01088	111.71836	111.71077	100.66184	
0.99271	100.1596	0.01089	107.43838	107.43101	96.77118	
0.93608	94.47877	0.01088	88.36789	88.36017	79.43609	
1.01733	102.8839	0.01089	101.60092	101.592	91.46518	
0.91515	92.41568	0.01088	103.35471	103.34673	93.05918	
0.87969	88.82024	0.01088	101.99022	101.98233	91.81881	
0.91365	92.26112	0.01088	96.68321	96.6752	86.99472	
0.95637	96.62609	0.01089	102.5541	102.54579	92.33149	
1.04998	106.02203	0.0109	110.01733	110.00945	99.11562	
0.88918	89.72572	0.01088	106.88254	106.87508	96.26593	
0.74726	75.42533	0.01086	88.86894	88.86119	79.89154	
0.927	93.74306	0.01088	118.94544	118.93672	107.23179	
0.92827	93.607	0.01088	108.52346	108.51647	97.75747	
